iter,frame_idx,model_type,loss,image_loss,eikonal_loss,image_loss_raw,eikonal_loss_raw,image_weight,igr_weight,lr,inv_s,cos_anneal_ratio,n_height,target_mean,target_max,pred_mean,pred_max,alpha_mean,alpha_max,weight_mean,weight_max,point_weight_mean,point_weight_max,sdf_min,sdf_max,density_min,density_max,sdf_residual_mean,sdf_residual_abs_mean,sdf_residual_abs_max
68,9,nerf,1.21053147315979,1.21053147315979,0.0,1.21053147315979,0.0,1.0,0.1,4.993399187071038e-05,nan,0.41875,64,0.0268353633582592,1.0,0.009145589545369148,0.06520490348339081,0.0011317573953419924,0.24144327640533447,0.000609632465057075,0.10699716210365295,6.451130047935294e-07,0.00011322439968353137,nan,nan,0.0,20.0,0.00962993036955595,0.00962993036955595,0.011472806334495544
69,12,nerf,1.203332781791687,1.203332781791687,0.0,1.203332781791687,0.0,1.0,0.1,4.9931154504940336e-05,nan,0.425,64,0.031163834035396576,1.0,0.009327054023742676,0.06542330235242844,0.007661161012947559,0.4865826964378357,0.0018839165568351746,0.1633838713169098,1.9935605450882576e-06,0.00017289281822741032,nan,nan,0.0,20.0,0.010471092537045479,0.010471092537045479,0.012491639703512192
70,3,nerf,1.248331904411316,1.248331904411316,0.0,1.248331904411316,0.0,1.0,0.1,4.992825752189204e-05,nan,0.43125,64,0.02908528596162796,1.0,0.009691991843283176,0.06499182432889938,0.014999346807599068,0.48658281564712524,0.0030724750831723213,0.19172972440719604,3.251293492212426e-06,0.00020288840460125357,nan,nan,0.0,20.0,0.011418506503105164,0.011418506503105164,0.013567215763032436
71,2,nerf,1.2687798738479614,1.2687798738479614,0.0,1.2687798738479614,0.0,1.0,0.1,4.992530092885863e-05,nan,0.4375,64,0.02785884030163288,1.0,0.009980986826121807,0.06454605609178543,0.018426040187478065,0.4865826964378357,0.0037132862489670515,0.21245548129081726,3.929400008928496e-06,0.0002248203963972628,nan,nan,0.0,20.0,0.012489913031458855,0.012489913031458855,0.014819537289440632
72,10,nerf,1.2255502939224243,1.2255502939224243,0.0,1.2255502939224243,0.0,1.0,0.1,4.992228473328333e-05,nan,0.44375,64,0.02928921766579151,1.0,0.009629091247916222,0.0648253783583641,0.01463296078145504,0.48658281564712524,0.0030201715417206287,0.2117975503206253,3.195945964762359e-06,0.00022412417456507683,nan,nan,0.0,20.0,0.013621851801872253,0.013621851801872253,0.016215665265917778
73,15,nerf,1.2586755752563477,1.2586755752563477,0.0,1.2586755752563477,0.0,1.0,0.1,4.991920894275941e-05,nan,0.45,64,0.03173253685235977,1.0,0.009907023049890995,0.06437089294195175,0.01792733743786812,0.48658281564712524,0.0036452766507864,0.21305716037750244,3.857431693177205e-06,0.00022545708634424955,nan,nan,0.0,20.0,0.014940930530428886,0.014940930530428886,0.017790570855140686
74,5,nerf,1.160222053527832,1.160222053527832,0.0,1.160222053527832,0.0,1.0,0.1,4.9916073565030174e-05,nan,0.45625,64,0.03236251696944237,1.0,0.008950969204306602,0.0650055930018425,0.0009322282858192921,0.21366167068481445,0.0005367808043956757,0.10157107561826706,5.680215053871507e-07,0.00010748251224868,nan,nan,0.0,20.0,0.01630380004644394,0.01630380004644394,0.01957543194293976
75,8,nerf,1.1850440502166748,1.1850440502166748,0.0,1.1850440502166748,0.0,1.0,0.1,4.991287860798892e-05,nan,0.4625,64,0.032006360590457916,1.0,0.009112123399972916,0.0650734230875969,0.006682428065687418,0.4865639805793762,0.0017317724414169788,0.16101209819316864,1.8325615656067384e-06,0.0001703830057522282,nan,nan,0.0,20.0,0.017919672653079033,0.017919672653079033,0.021609246730804443
76,3,nerf,1.2209804058074951,1.2209804058074951,0.0,1.2209804058074951,0.0,1.0,0.1,4.990962407967895e-05,nan,0.46875,64,0.02908528596162796,1.0,0.009447984397411346,0.06458740681409836,0.013873390853404999,0.48658281564712524,0.002911685034632683,0.19211900234222412,3.0811452234047465e-06,0.00020330034021753818,nan,nan,0.0,20.0,0.019741680473089218,0.019741680473089218,0.02391456440091133
77,13,nerf,1.1360111236572266,1.1360111236572266,0.0,1.1360111236572266,0.0,1.0,0.1,4.990630998829355e-05,nan,0.475,64,0.03298387676477432,1.0,0.008756414987146854,0.06405314803123474,0.0001090617515728809,0.03361016511917114,9.835389937506989e-05,0.028738833963871002,1.0407809725165862e-07,3.041143463633489e-05,nan,nan,0.0,20.0,0.021659817546606064,0.021659817546606064,0.026444856077432632
78,0,nerf,1.1059138774871826,1.1059138774871826,0.0,1.1059138774871826,0.0,1.0,0.1,4.9902936342175925e-05,nan,0.48125,64,0.040558937937021255,1.0,0.00869762897491455,0.06398928910493851,8.974659431260079e-05,0.028703391551971436,8.228278602473438e-05,0.02493842877447605,8.707164766974529e-08,2.6389845515950583e-05,nan,nan,0.0,20.0,0.023898573592305183,0.023898573592305183,0.029331106692552567
79,6,nerf,1.1772077083587646,1.1772077083587646,0.0,1.1772077083587646,0.0,1.0,0.1,4.989950314981923e-05,nan,0.4875,64,0.030962776392698288,1.0,0.009248057380318642,0.06434793025255203,0.012749855406582355,0.4865829348564148,0.002750140381976962,0.20861685276031494,2.9101988729962613e-06,0.00022075836022850126,nan,nan,0.0,20.0,0.026526523754000664,0.026526523754000664,0.03268211707472801
80,11,nerf,1.1882073879241943,1.1882073879241943,0.0,1.1882073879241943,0.0,1.0,0.1,4.9896010419866526e-05,nan,0.49375,64,0.028455309569835663,1.0,0.00948316976428032,0.06345930695533752,0.01599159836769104,0.48658281564712524,0.0033643338829278946,0.2087189257144928,3.5601383387984242e-06,0.00022086637909524143,nan,nan,0.0,20.0,0.029421675950288773,0.029421675950288773,0.036403052508831024
81,16,nerf,1.1539981365203857,1.1539981365203857,0.0,1.1539981365203857,0.0,1.0,0.1,4.989245816111076e-05,nan,0.5,64,0.02982824109494686,1.0,0.009076716378331184,0.06382868438959122,0.01181612629443407,0.4865792393684387,0.0026108911260962486,0.1886778324842453,2.762844815151766e-06,0.00019965888350270689,nan,nan,0.0,20.0,0.03252763673663139,0.03252763673663139,0.04042374715209007
82,7,nerf,1.1598963737487793,1.1598963737487793,0.0,1.1598963737487793,0.0,1.0,0.1,4.988884638249472e-05,nan,0.50625,64,0.03151042014360428,1.0,0.009280280210077763,0.06359218060970306,0.014653386548161507,0.4865831732749939,0.0031685414724051952,0.20752191543579102,3.3529511256347178e-06,0.000219599693082273,nan,nan,0.0,20.0,0.036157719790935516,0.036157719790935516,0.045149724930524826
83,14,nerf,1.092276692390442,1.092276692390442,0.0,1.092276692390442,0.0,1.0,0.1,4.988517509311108e-05,nan,0.5125,64,0.03053577058017254,1.0,0.008482486940920353,0.06400258094072342,0.0046622054651379585,0.48658281564712524,0.0013904029037803411,0.18295927345752716,1.4713243672304088e-06,0.00019360751321073622,nan,nan,0.0,20.0,0.039977770298719406,0.039977770298719406,0.05026717856526375
84,10,nerf,1.112212896347046,1.112212896347046,0.0,1.112212896347046,0.0,1.0,0.1,4.988144430220229e-05,nan,0.51875,64,0.02928921766579151,1.0,0.008737008087337017,0.06331495195627213,0.010623963549733162,0.4865829348564148,0.002429695101454854,0.2075265496969223,2.5711033231345937e-06,0.00021960459707770497,nan,nan,0.0,20.0,0.04452608525753021,0.04452608525753021,0.0561443567276001
85,4,nerf,1.063838243484497,1.063838243484497,0.0,1.063838243484497,0.0,1.0,0.1,4.9877654019160616e-05,nan,0.525,64,0.03153818100690842,1.0,0.008015003055334091,0.06392715126276016,0.0003192973090335727,0.10317486524581909,0.0002437428047414869,0.06587574630975723,2.5792860469664447e-07,6.970971298869699e-05,nan,nan,0.0,20.0,0.04940260201692581,0.04940260201692581,0.0629400685429573
86,12,nerf,1.035309076309204,1.035309076309204,0.0,1.035309076309204,0.0,1.0,0.1,4.987380425352809e-05,nan,0.53125,64,0.031163834035396576,1.0,0.00806298479437828,0.06342212110757828,0.0036950213834643364,0.48336857557296753,0.0012094329576939344,0.14837928116321564,1.2798218449461274e-06,0.00015701496158726513,nan,nan,0.0,20.0,0.05511278659105301,0.05511278659105301,0.070254847407341
87,1,nerf,1.0135217905044556,1.0135217905044556,0.0,1.0135217905044556,0.0,1.0,0.1,4.9869895014996496e-05,nan,0.5375,64,0.033269189298152924,1.0,0.007896410301327705,0.06322578340768814,0.003130435012280941,0.47408562898635864,0.0010889745317399502,0.17583975195884705,1.1523529792611953e-06,0.00018607362289913,nan,nan,0.0,20.0,0.061377108097076416,0.061377108097076416,0.07853510975837708
88,17,nerf,0.9780932068824768,0.9780932068824768,0.0,0.9780932068824768,0.0,1.0,0.1,4.986592631340733e-05,nan,0.54375,64,0.02800915390253067,1.0,0.007501088082790375,0.06343819946050644,0.0001162395637948066,0.04995453357696533,0.00010248466423945501,0.04066869989037514,1.0844927089692646e-07,4.303561945562251e-05,nan,nan,0.0,20.0,0.06839638203382492,0.06839638203382492,0.0880887508392334
89,2,nerf,1.0568785667419434,1.0568785667419434,0.0,1.0568785667419434,0.0,1.0,0.1,4.9861898158751795e-05,nan,0.55,64,0.02785884030163288,1.0,0.008131423033773899,0.061695825308561325,0.010042669251561165,0.48658281564712524,0.002447818871587515,0.21477749943733215,2.5902818379108794e-06,0.0002272775600431487,nan,nan,0.0,20.0,0.07672449946403503,0.07672449946403503,0.09837567061185837
90,9,nerf,0.9231375455856323,0.9231375455856323,0.0,0.9231375455856323,0.0,1.0,0.1,4.985781056117077e-05,nan,0.55625,64,0.0268353633582592,1.0,0.007061579264700413,0.06255558878183365,6.670693983323872e-05,0.03210186958312988,6.155492155812681e-05,0.027668574824929237,6.513741368507908e-08,2.927888635895215e-05,nan,nan,0.0,20.0,0.08514629304409027,0.08514629304409027,0.10992909967899323
91,6,nerf,0.898199200630188,0.898199200630188,0.0,0.898199200630188,0.0,1.0,0.1,4.985366353095479e-05,nan,0.5625,64,0.030962776392698288,1.0,0.00733029842376709,0.061878692358732224,0.005237762350589037,0.4865782856941223,0.0015244132373481989,0.21936503052711487,1.6131341453728965e-06,0.00023213207896333188,nan,nan,0.0,20.0,0.09542763233184814,0.09542763233184814,0.12283994257450104
92,3,nerf,0.9374039173126221,0.9374039173126221,0.0,0.9374039173126221,0.0,1.0,0.1,4.984945707854397e-05,nan,0.56875,64,0.02908528596162796,1.0,0.0070513407699763775,0.060549184679985046,0.004829919897019863,0.4865826964378357,0.0014517887029796839,0.18925419449806213,1.5362827525677858e-06,0.00020026879792567343,nan,nan,0.0,20.0,0.10670267045497894,0.10670267045497894,0.13817653059959412
93,17,nerf,0.7776137590408325,0.7776137590408325,0.0,0.7776137590408325,0.0,1.0,0.1,4.984519121452807e-05,nan,0.575,64,0.02800915390253067,1.0,0.006221328396350145,0.06250013411045074,9.47695389186265e-06,0.006825268268585205,9.33869341679383e-06,0.00667816586792469,9.882205276312561e-09,7.066835223668022e-06,nan,nan,0.0,20.0,0.11862058192491531,0.11862058192491531,0.15438735485076904
94,7,nerf,0.8468666076660156,0.8468666076660156,0.0,0.8468666076660156,0.0,1.0,0.1,4.9840865949646384e-05,nan,0.58125,64,0.03151042014360428,1.0,0.006612366531044245,0.05978621914982796,0.0044492571614682674,0.48658084869384766,0.0014034501509740949,0.203934445977211,1.4851310652375105e-06,0.00021580343309324235,nan,nan,0.0,20.0,0.13325616717338562,0.13325616717338562,0.17257149517536163
95,4,nerf,0.765144944190979,0.765144944190979,0.0,0.765144944190979,0.0,1.0,0.1,4.983648129478777e-05,nan,0.5875,64,0.03153818100690842,1.0,0.005561385303735733,0.06066460534930229,3.3443257052567787e-06,0.0022621750831604004,3.3273374810960377e-06,0.0022456799633800983,3.5209886117826272e-09,2.376378688495606e-06,nan,nan,0.0,20.0,0.14737457036972046,0.14737457036972046,0.19217021763324738
96,16,nerf,0.751326322555542,0.751326322555542,0.0,0.751326322555542,0.0,1.0,0.1,4.983203726099059e-05,nan,0.59375,64,0.02982824109494686,1.0,0.005593559239059687,0.058108288794755936,0.0013563798274844885,0.48103976249694824,0.0006213992019183934,0.17276300489902496,6.575646693818271e-07,0.00018281782104168087,nan,nan,0.0,20.0,0.16440477967262268,0.16440477967262268,0.2137114554643631
97,0,nerf,0.7135641574859619,0.7135641574859619,0.0,0.7135641574859619,0.0,1.0,0.1,4.98275338594427e-05,nan,0.6,64,0.040558937937021255,1.0,0.004806664772331715,0.058178532868623734,4.107278073206544e-09,3.993511199951172e-06,4.107263862351829e-09,3.993494374299189e-06,4.346306300972991e-12,4.225916061528778e-09,nan,nan,0.0,20.0,0.17841863632202148,0.17841863632202148,0.23302792012691498
98,15,nerf,0.8566775321960449,0.8566775321960449,0.0,0.8566775321960449,0.0,1.0,0.1,4.98229711014814e-05,nan,0.60625,64,0.03173253685235977,1.0,0.005104689858853817,0.05632307380437851,0.001553456299006939,0.4865298271179199,0.0006818309775553644,0.23537421226501465,7.215135156002361e-07,0.00024907299666665494,nan,nan,0.0,19.9999942779541,0.19460275769233704,0.19460275769233704,0.2528134286403656
99,10,nerf,0.7991760969161987,0.7991760969161987,0.0,0.7991760969161987,0.0,1.0,0.1,4.981834899859343e-05,nan,0.6125,64,0.02928921766579151,1.0,0.004786488134413958,0.0557798370718956,0.000705431797541678,0.4304538369178772,0.00040089397225528955,0.21924997866153717,4.242259592501796e-07,0.00023201033764053136,nan,nan,0.0,20.0,0.20117393136024475,0.20117393136024475,0.2609599530696869
100,14,nerf,0.7857229113578796,0.7857229113578796,0.0,0.7857229113578796,0.0,1.0,0.1,4.981366756241492e-05,nan,0.61875,64,0.03053577058017254,1.0,0.004448095336556435,0.058760713785886765,2.3860080546000972e-05,0.031023740768432617,2.290387055836618e-05,0.028989117592573166,2.423687561758925e-08,3.0676284950459376e-05,nan,nan,0.0,19.999998092651367,0.20290520787239075,0.20290520787239075,0.2644505798816681
101,11,nerf,0.8480863571166992,0.8480863571166992,0.0,0.8480863571166992,0.0,1.0,0.1,4.9808926804731385e-05,nan,0.625,64,0.028455309569835663,1.0,0.005013172049075365,0.054205916821956635,0.0016500719357281923,0.4865684509277344,0.0007315983530133963,0.20479080080986023,7.741774084024655e-07,0.00021670962451025844,nan,nan,0.0,20.0,0.20082537829875946,0.20082537829875946,0.2611979842185974
102,1,nerf,0.7655472755432129,0.7655472755432129,0.0,0.7655472755432129,0.0,1.0,0.1,4.980412673747768e-05,nan,0.63125,64,0.033269189298152924,1.0,0.004677539225667715,0.0571269690990448,4.6573786676162854e-05,0.04272735118865967,4.339504812378436e-05,0.03871923312544823,4.592064328790002e-08,4.097269265912473e-05,nan,nan,0.0,20.0,0.19431687891483307,0.19431687891483307,0.253480464220047
103,12,nerf,0.7203155159950256,0.7203155159950256,0.0,0.7203155159950256,0.0,1.0,0.1,4.979926737273798e-05,nan,0.6375,64,0.031163834035396576,1.0,0.004801921546459198,0.057886138558387756,6.67962885927409e-05,0.0606803297996521,6.090412716730498e-05,0.05071621388196945,6.444875566558039e-08,5.36678999196738e-05,nan,nan,0.0,20.0,0.18822695314884186,0.18822695314884186,0.24596913158893585
104,9,nerf,0.6132519245147705,0.6132519245147705,0.0,0.6132519245147705,0.0,1.0,0.1,4.979434872274571e-05,nan,0.64375,64,0.0268353633582592,1.0,0.004771560430526733,0.06035175919532776,3.4236927604069933e-07,0.0003362894058227539,3.4213832122986787e-07,0.00033585671917535365,3.620507782464699e-10,3.5540358567232033e-07,nan,nan,0.0,20.0,0.18103620409965515,0.18103620409965515,0.2373582124710083
105,2,nerf,0.8873144388198853,0.8873144388198853,0.0,0.8873144388198853,0.0,1.0,0.1,4.978937079988358e-05,nan,0.65,64,0.02785884030163288,1.0,0.005584371741861105,0.05631795525550842,0.002573505276814103,0.486549973487854,0.0009865447646006942,0.21310721337795258,1.0439616744406521e-06,0.0002255100553156808,nan,nan,0.0,20.0,0.17693333327770233,0.17693333327770233,0.23099496960639954
106,5,nerf,0.6643524169921875,0.6643524169921875,0.0,0.6643524169921875,0.0,1.0,0.1,4.978433361668349e-05,nan,0.65625,64,0.03236251696944237,1.0,0.004993928596377373,0.060230858623981476,6.43490238871891e-07,0.0006161928176879883,6.427336529668537e-07,0.0006152871646918356,6.801407215206723e-10,6.510969114970067e-07,nan,nan,0.0,19.9999942779541,0.17101173102855682,0.17101173102855682,0.22487704455852509
107,8,nerf,0.7307898998260498,0.7307898998260498,0.0,0.7307898998260498,0.0,1.0,0.1,4.9779237185826554e-05,nan,0.6625,64,0.032006360590457916,1.0,0.005253427196294069,0.058874573558568954,0.00010079489584313706,0.08544725179672241,8.78242717590183e-05,0.06636590510606766,9.293565028656303e-08,7.02284014550969e-05,nan,nan,0.0,20.0,0.16731992363929749,0.16731992363929749,0.2198019027709961
108,13,nerf,0.6639020442962646,0.6639020442962646,0.0,0.6639020442962646,0.0,1.0,0.1,4.977408152014303e-05,nan,0.66875,64,0.03298387676477432,1.0,0.005124485120177269,0.06063321977853775,5.069796316092834e-08,2.765655517578125e-05,5.069425768056135e-08,2.7654392397380434e-05,5.364466856838668e-11,2.9263878431606827e-08,nan,nan,0.0,20.0,0.16220414638519287,0.16220414638519287,0.21421337127685547
109,15,nerf,0.7909253835678101,0.7909253835678101,0.0,0.7909253835678101,0.0,1.0,0.1,4.9768866632612294e-05,nan,0.675,64,0.03173253685235977,1.0,0.005920262075960636,0.057054147124290466,0.002970109460875392,0.48654991388320923,0.0010548053542152047,0.22578564286231995,1.116194994210673e-06,0.00023892636818345636,nan,nan,0.0,20.0,0.16142114996910095,0.16142114996910095,0.21169424057006836
110,7,nerf,0.8335967063903809,0.8335967063903809,0.0,0.8335967063903809,0.0,1.0,0.1,4.976359253636282e-05,nan,0.68125,64,0.03151042014360428,1.0,0.00596594950184226,0.058046918362379074,0.0030304822139441967,0.48653149604797363,0.0010699928971007466,0.20307275652885437,1.132266447712027e-06,0.00021489159553311765,nan,nan,0.0,20.0,0.1595171093940735,0.1595171093940735,0.20900309085845947
111,1,nerf,0.7413575053215027,0.7413575053215027,0.0,0.7413575053215027,0.0,1.0,0.1,4.975825924467215e-05,nan,0.6875,64,0.033269189298152924,1.0,0.005499147344380617,0.05852555111050606,0.00021719816140830517,0.1329561471939087,0.00016975280595943332,0.09072964638471603,1.7963242271434865e-07,9.601011697668582e-05,nan,nan,0.0,20.0,0.15627309679985046,0.15627309679985046,0.20591655373573303
112,12,nerf,0.7066028118133545,0.7066028118133545,0.0,0.7066028118133545,0.0,1.0,0.1,4.975286677096683e-05,nan,0.69375,64,0.031163834035396576,1.0,0.005532246083021164,0.05836862698197365,0.00025348732015118003,0.15384185314178467,0.00019385670020710677,0.08977244794368744,2.0513915899300628e-07,9.49972090893425e-05,nan,nan,0.0,20.0,0.15498781204223633,0.15498781204223633,0.2049148827791214
113,9,nerf,0.6516950130462646,0.6516950130462646,0.0,0.6516950130462646,0.0,1.0,0.1,4.974741512882241e-05,nan,0.7,64,0.0268353633582592,1.0,0.005357899237424135,0.06101013347506523,1.6009635146474466e-06,0.001231074333190918,1.5964963040460134e-06,0.0012245159596204758,1.6894123877619904e-09,1.295782794841216e-06,nan,nan,0.0,19.999998092651367,0.15409639477729797,0.15409639477729797,0.20433519780635834
114,0,nerf,0.7043842673301697,0.7043842673301697,0.0,0.7043842673301697,0.0,1.0,0.1,4.974190433196338e-05,nan,0.70625,64,0.040558937937021255,1.0,0.005300270859152079,0.060101401060819626,2.5964254746213555e-08,1.704692840576172e-05,2.5963345251511782e-08,1.7046326320269145e-05,2.747441336936607e-11,1.8038422311406066e-08,nan,nan,0.0,20.0,0.1550072729587555,0.1550072729587555,0.20658357441425323
115,6,nerf,0.7822248935699463,0.7822248935699463,0.0,0.7822248935699463,0.0,1.0,0.1,4.973633439426318e-05,nan,0.7125,64,0.030962776392698288,1.0,0.005749301053583622,0.058848679065704346,0.001759907929226756,0.48658281564712524,0.0007311809458769858,0.22841796278953552,7.737356213510793e-07,0.00024171189579647034,nan,nan,0.0,20.0,0.15793061256408691,0.15793061256408691,0.20871010422706604
